Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro
Dacia,Duster,2011,176000,Cluj,6500
Dacia,Duster,2011,190000,Bacau,6750
Dacia,Duster,2011,215000,Brasov,6790
Dacia,Duster,2011,153916,Cluj,6990
Dacia,Duster,2011,169000,Iasi,6990
Dacia,Duster,2011,198000,Cluj,6990
Dacia,Duster,2011,195039,Dolj,7290
Dacia,Duster,2011,207000,Harghita,7350
Dacia,Duster,2011,120000,Timis,7499
Dacia,Duster,2011,218000,Timis,7499
Dacia,Duster,2011,202000,Covasna,7590
Dacia,Duster,2011,172155,Cluj,7750
Dacia,Duster,2011,184000,Bacau,7950
Dacia,Duster,2011,197000,Bucuresti,7950
Dacia,Duster,2011,167500,Dolj,7980
Dacia,Duster,2011,175000,Covasna,7990
Dacia,Duster,2011,100000,Teleorman,7999
Dacia,Duster,2011,120000,Bacau,8490
Dacia,Duster,2011,207000,Sibiu,8700
Dacia,Duster,2012,298000,Ilfov,5499
Dacia,Duster,2012,155402,Dambovita,5999
Dacia,Duster,2012,107000,Bacau,6650
Dacia,Duster,2012,179862,Arges,6650
Dacia,Duster,2012,217000,Arges,6900
Dacia,Duster,2012,199200,Cluj,7700
Dacia,Duster,2012,199950,Arges,7750
Dacia,Duster,2012,209000,Timis,7999
Dacia,Duster,2012,180000,Bacau,8550
Dacia,Duster,2012,87000,Timis,8999
Dacia,Duster,2013,228000,Bihor,5690
Dacia,Duster,2013,178000,Cluj,6499
Dacia,Duster,2013,210000,Bacau,6650
Dacia,Duster,2013,205000,Neamt,7150
Dacia,Duster,2013,120000,Bacau,7650
Dacia,Duster,2013,89000,Arges,7999
Dacia,Duster,2013,136000,Cluj,7999
Dacia,Duster,2013,93000,Cluj,8100
Dacia,Duster,2013,218935,Arad,8150
Dacia,Duster,2013,169000,Brasov,8250
Dacia,Duster,2013,144214,Cluj,8750
Dacia,Duster,2013,155000,Bacau,8770
Dacia,Duster,2013,104000,Ilfov,8990
Dacia,Duster,2013,179000,Gorj,8990
Dacia,Duster,2013,125000,Arad,8999
Dacia,Duster,2014,278989,Bucuresti,6999
Dacia,Duster,2014,197000,Timis,7200
Dacia,Duster,2014,131000,Bacau,7999
Dacia,Duster,2014,192340,Arges,8250
Dacia,Duster,2014,195000,Bacau,8490
Dacia,Duster,2014,190900,Bucuresti,8900
Dacia,Duster,2014,135000,Cluj,8990
Dacia,Duster,2014,172000,Dolj,9000
Dacia,Duster,2014,196000,Valcea,9100
Dacia,Duster,2014,200000,Brasov,9200
Dacia,Duster,2014,154170,Bacau,9490
Dacia,Duster,2014,192000,Arges,9790
Dacia,Duster,2014,229360,Arges,10690
Dacia,Duster,2015,227923,Ilfov,7490
Dacia,Duster,2015,178000,Cluj,7499
Dacia,Duster,2015,225000,Prahova,7990
Dacia,Duster,2015,95195,Tulcea,7999
Dacia,Duster,2015,139969,Arges,7999
Dacia,Duster,2015,128669,Bucuresti,8250
Dacia,Duster,2015,189000,Bucuresti,8450
Dacia,Duster,2015,210000,Timis,8500
Dacia,Duster,2015,185807,Arges,9590
Dacia,Duster,2015,179778,Mures,9690
Dacia,Duster,2015,228906,Arges,9690
Dacia,Duster,2015,162000,Alba,9990
Dacia,Duster,2015,167000,Bacau,9990
Dacia,Duster,2015,189281,Cluj,10450
Dacia,Duster,2016,213136,Arges,7999
Dacia,Duster,2016,170000,Galati,8450
Dacia,Duster,2016,83000,Arad,8590
Dacia,Duster,2016,232411,Bacau,8990
Dacia,Duster,2016,127000,Mures,9250
Dacia,Duster,2016,140000,Bucuresti,9600
Dacia,Duster,2016,90000,Arges,10100
Dacia,Duster,2016,132000,Alba,11390
Dacia,Duster,2016,135500,Arges,12204
Dacia,Duster,2017,74000,Cluj,7999
Dacia,Duster,2017,179000,Ilfov,8900
Dacia,Duster,2017,152436,Ilfov,8990
Dacia,Duster,2017,172000,Prahova,9490
Dacia,Duster,2017,101200,Dambovita,9499
Dacia,Duster,2017,90579,Braila,11900
Dacia,Duster,2017,119884,Suceava,11999
Dacia,Duster,2017,141856,Suceava,11999
Dacia,Duster,2017,104000,Bihor,12399
Dacia,Duster,2017,133000,Cluj,13566
Dacia,Duster,2017,48900,Timis,15800
Dacia,Duster,2018,174000,Bucuresti,9401
Dacia,Duster,2018,150361,Ilfov,11200
Dacia,Duster,2018,142800,Bucuresti,11400
Dacia,Duster,2018,126150,Ilfov,11700
Dacia,Duster,2018,144898,Ilfov,11950
Dacia,Duster,2018,212000,Dambovita,12399
Dacia,Duster,2018,137108,Ilfov,12450
Dacia,Duster,2018,168628,Arges,12490
Dacia,Duster,2018,141228,Suceava,12990
Dacia,Duster,2018,155808,Bucuresti,12998
Dacia,Duster,2018,151000,Dolj,12999
Dacia,Duster,2018,124000,Iasi,13300
Dacia,Duster,2018,117000,Dambovita,13399
Dacia,Duster,2018,117446,Ilfov,13489
Dacia,Duster,2018,66469,Ilfov,13689
Dacia,Duster,2018,134590,Timis,13899
Dacia,Duster,2018,100415,Harghita,13920
Dacia,Duster,2018,181764,Vrancea,13990
Dacia,Duster,2018,108600,Bucuresti,14353
Dacia,Duster,2018,155193,Ilfov,14490
Dacia,Duster,2018,62000,Ilfov,14494
Dacia,Duster,2018,109700,Alba,14990
Dacia,Duster,2018,157388,Arges,14990
Dacia,Duster,2018,168000,Alba,14990
Dacia,Duster,2018,154000,Mures,15101
Dacia,Duster,2018,49000,Alba,15390
Dacia,Duster,2018,79861,Brasov,15470
Dacia,Duster,2018,63000,Calarasi,15800
Dacia,Duster,2018,36887,Cluj,15950
Dacia,Duster,2018,109249,Bistrita-Nasaud,15950
Dacia,Duster,2018,105037,Neamt,16499
Dacia,Duster,2018,77000,Bucuresti,16900
Dacia,Duster,2018,83850,Timis,17390
Dacia,Duster,2019,33041,Prahova,8500
Dacia,Duster,2019,210000,Ilfov,11750
Dacia,Duster,2019,148000,Cluj,11800
Dacia,Duster,2019,97000,Cluj,11940
Dacia,Duster,2019,155000,Arges,11950
Dacia,Duster,2019,176000,Mures,11980
Dacia,Duster,2019,151431,Arges,12299
Dacia,Duster,2019,185634,Ilfov,12349
Dacia,Duster,2019,157365,Bucuresti,12489
Dacia,Duster,2019,175395,Arges,12495
Dacia,Duster,2019,46611,Ilfov,12500
Dacia,Duster,2019,121000,Bucuresti,12790
Dacia,Duster,2019,182589,Bucuresti,12949
Dacia,Duster,2019,76000,Arges,12950
Dacia,Duster,2019,116000,Arges,12990
Dacia,Duster,2019,131927,Ilfov,12990
Dacia,Duster,2019,38500,Timis,13000
Dacia,Duster,2019,120505,Bucuresti,13299
Dacia,Duster,2019,46400,Valcea,13300
Dacia,Duster,2019,117316,Ilfov,13489
Dacia,Duster,2019,93432,Ilfov,13490
Dacia,Duster,2019,196000,Alba,13690
Dacia,Duster,2019,109764,Bucuresti,13750
Dacia,Duster,2019,157572,Bucuresti,13949
Dacia,Duster,2019,132987,Iasi,13995
Dacia,Duster,2019,99205,Hunedoara,14000
Dacia,Duster,2019,83834,Ilfov,14200
Dacia,Duster,2019,152531,Bucuresti,14299
Dacia,Duster,2019,154466,Bucuresti,14299
Dacia,Duster,2019,91908,Bucuresti,14350
Dacia,Duster,2019,141436,Braila,14400
Dacia,Duster,2019,147927,Cluj,14700
Dacia,Duster,2019,97109,Bucuresti,14748
Dacia,Duster,2019,110857,Bucuresti,14748
Dacia,Duster,2019,115505,Bucuresti,14748
Dacia,Duster,2019,117278,Bucuresti,14748
Dacia,Duster,2019,119641,Bucuresti,14748
Dacia,Duster,2019,125901,Bucuresti,14748
Dacia,Duster,2019,127865,Bucuresti,14748
Dacia,Duster,2019,15450,Arges,14800
Dacia,Duster,2019,136526,Cluj,14800
Dacia,Duster,2019,116434,Gorj,14851
Dacia,Duster,2019,97700,Ilfov,14875
Dacia,Duster,2019,115824,Valcea,14890
Dacia,Duster,2019,89297,Bucuresti,14949
Dacia,Duster,2019,106875,Bucuresti,14949
Dacia,Duster,2019,159645,Bucuresti,14949
Dacia,Duster,2019,99229,Bucuresti,14990
Dacia,Duster,2019,86000,Neamt,15000
Dacia,Duster,2019,105590,Bucuresti,15049
Dacia,Duster,2019,57129,Bucuresti,15173
Dacia,Duster,2019,105475,Valcea,15190
Dacia,Duster,2019,75519,Bucuresti,15249
Dacia,Duster,2019,104805,Bucuresti,15249
Dacia,Duster,2019,133378,Bucuresti,15249
Dacia,Duster,2019,136053,Bucuresti,15249
Dacia,Duster,2019,73417,Cluj,15299
Dacia,Duster,2019,74970,Bucuresti,15449
Dacia,Duster,2019,93940,Bucuresti,15449
Dacia,Duster,2019,80696,Braila,15500
Dacia,Duster,2019,108261,Bucuresti,15600
Dacia,Duster,2019,70927,Bucuresti,15749
Dacia,Duster,2019,72996,Bucuresti,15749
Dacia,Duster,2019,70318,Sibiu,15990
Dacia,Duster,2019,71512,Ilfov,16189
Dacia,Duster,2019,68408,Prahova,16690
Dacia,Duster,2019,69669,Ilfov,16690
Dacia,Duster,2019,73590,Bucuresti,16690
Dacia,Duster,2019,54676,Prahova,17290
Dacia,Duster,2019,57975,Bucuresti,17290
Dacia,Duster,2019,44369,Ilfov,18190
Dacia,Duster,2020,160000,Bucuresti,11990
Dacia,Duster,2020,189000,Bucuresti,12450
Dacia,Duster,2020,160615,Ilfov,12489
Dacia,Duster,2020,171976,Bucuresti,12749
Dacia,Duster,2020,156548,Ilfov,12790
Dacia,Duster,2020,25000,Dolj,12950
Dacia,Duster,2020,167120,Arges,13300
Dacia,Duster,2020,69000,Bucuresti,13328
Dacia,Duster,2020,134000,Bucuresti,13450
Dacia,Duster,2020,77478,Ilfov,13489
Dacia,Duster,2020,112969,Bucuresti,13566
Dacia,Duster,2020,155000,Arad,13800
Dacia,Duster,2020,103843,Ilfov,13989
Dacia,Duster,2020,124911,Ilfov,14989
Dacia,Duster,2020,38713,Neamt,14999
Dacia,Duster,2020,101000,Mures,15688
Dacia,Duster,2020,55000,Arges,17350
Dacia,Duster,2020,39000,Ilfov,17490
Dacia,Duster,2020,43731,Satu Mare,18700
Dacia,Duster,2020,48643,Arges,18990
Dacia,Duster,2021,145669,Giurgiu,12990
Dacia,Duster,2021,22552,Ilfov,13299
Dacia,Duster,2021,39850,Arges,13500
Dacia,Duster,2021,156000,Bucuresti,13689
Dacia,Duster,2021,106000,Prahova,13999
Dacia,Duster,2021,115769,Bucuresti,14300
Dacia,Duster,2021,107708,Arges,14650
Dacia,Duster,2021,10800,Bucuresti,14999
Dacia,Duster,2021,54053,Ilfov,15990
Dacia,Duster,2021,54100,Prahova,16200
Dacia,Duster,2021,52600,Maramures,16700
Dacia,Duster,2021,57000,Bucuresti,17999
Dacia,Duster,2021,28000,Iasi,18200
Dacia,Duster,2021,90000,Iasi,18200
Dacia,Duster,2021,49205,Bucuresti,18490
Dacia,Duster,2021,43833,Bucuresti,18900
Dacia,Duster,2021,56000,Bucuresti,18999
Dacia,Duster,2021,25000,Hunedoara,21000
Dacia,Duster,2021,38786,Satu Mare,21300
Dacia,Duster,2021,17200,Ilfov,23990
Dacia,Duster,2022,22000,Arges,15799
Dacia,Duster,2022,25146,Bucuresti,19490
Dacia,Duster,2022,43943,Bucuresti,19490
Dacia,Duster,2022,35256,Bucuresti,19990
Dacia,Duster,2022,59064,Bucuresti,19990
Dacia,Duster,2022,6500,Iasi,20000
Dacia,Duster,2022,9153,Bucuresti,23500
Dacia,Duster,2022,28810,Bihor,24500
Dacia,Duster,2023,5,Bucuresti,20840
Dacia,Duster,2023,7000,Arges,21300
Dacia,Duster,2023,10,Cluj,21500
Dacia,Duster,2023,2865,Giurgiu,23500
Dacia,Duster,2023,1,Ilfov,24335
Dacia,Duster,2023,5,Harghita,24750
Dacia,Duster,2023,5,Harghita,24988
Dacia,Duster,2023,9,Bihor,25490
Dacia,Duster,2023,4,Bistrita-Nasaud,25573
Dacia,Jogger,2022,1700,Timis,19900
Dacia,Jogger,2022,6,Bihor,20587
Dacia,Jogger,2023,9000,Prahova,2500
Dacia,Jogger,2023,5,Bucuresti,16990
Dacia,Jogger,2023,17041,Bucuresti,18988
Dacia,Lodgy,2012,216000,Arad,4490
Dacia,Lodgy,2012,162042,Mures,5999
Dacia,Lodgy,2012,181981,Ilfov,6100
Dacia,Lodgy,2013,179000,Cluj,4999
Dacia,Lodgy,2013,150604,Salaj,5950
Dacia,Lodgy,2013,227000,Bacau,5990
Dacia,Lodgy,2014,143000,Bacau,5990
Dacia,Lodgy,2015,179600,Valcea,6996
Dacia,Lodgy,2015,207556,Ilfov,7100
Dacia,Lodgy,2016,157000,Mures,6690
Dacia,Lodgy,2016,262000,Bacau,7999
Dacia,Lodgy,2017,132350,Ilfov,8000
Dacia,Lodgy,2017,50900,Arges,8999
Dacia,Lodgy,2018,74921,Ilfov,13890
Dacia,Lodgy,2019,192345,Arad,10849
Dacia,Lodgy,2019,150000,Arges,10900
Dacia,Lodgy,2019,109000,Mures,10999
Dacia,Lodgy,2019,104641,Ilfov,12990
Dacia,Lodgy,2019,109042,Ilfov,13489
Dacia,Lodgy,2020,84000,Timis,3500
Dacia,Lodgy,2020,121000,Bucuresti,12750
Dacia,Lodgy,2020,33000,Arges,13250
Dacia,Logan,2006,198000,Braila,1400
Dacia,Logan,2006,197000,Constanta,2100
Dacia,Logan,2006,122500,Timis,2490
Dacia,Logan,2008,330000,Ilfov,350
Dacia,Logan,2008,390000,Brasov,1250
Dacia,Logan,2008,235000,Constanta,2950
Dacia,Logan,2008,166000,Cluj,3400
Dacia,Logan,2009,53000,Galati,2850
Dacia,Logan,2009,110100,Bacau,2890
Dacia,Logan,2009,161000,Bacau,3150
Dacia,Logan,2010,256000,Arad,3490
Dacia,Logan,2010,163000,Arad,3550
Dacia,Logan,2010,55000,Constanta,4000
Dacia,Logan,2010,184619,Timis,4999
Dacia,Logan,2011,32800,Cluj,4000
Dacia,Logan,2011,191000,Arges,4199
Dacia,Logan,2012,230000,Timis,4500
Dacia,Logan,2013,264656,Arges,2500
Dacia,Logan,2013,407000,Arad,3990
Dacia,Logan,2013,186712,Ilfov,4998
Dacia,Logan,2013,235000,Bacau,4999
Dacia,Logan,2014,567200,Ilfov,3590
Dacia,Logan,2014,270356,Arges,3949
Dacia,Logan,2014,249000,Arges,4350
Dacia,Logan,2014,87024,Arges,5499
Dacia,Logan,2014,200000,Arad,5790
Dacia,Logan,2014,180000,Arges,5900
Dacia,Logan,2015,97948,Prahova,2850
Dacia,Logan,2015,172000,Arges,5400
Dacia,Logan,2015,201513,Ilfov,5598
Dacia,Logan,2015,200000,Arad,5690
Dacia,Logan,2015,219139,Ilfov,5898
Dacia,Logan,2015,96000,Ilfov,6250
Dacia,Logan,2015,186512,Arges,6490
Dacia,Logan,2016,344000,Harghita,2900
Dacia,Logan,2016,156000,Arges,5850
Dacia,Logan,2016,145924,Ilfov,6900
Dacia,Logan,2016,45667,Vrancea,6990
Dacia,Logan,2016,95700,Timis,7490
Dacia,Logan,2016,109000,Mures,7490
Dacia,Logan,2016,99500,Arges,7590
Dacia,Logan,2016,34000,Arges,7650
Dacia,Logan,2016,74000,Arad,7999
Dacia,Logan,2017,98500,Prahova,4900
Dacia,Logan,2017,360000,Dambovita,5290
Dacia,Logan,2017,280000,Dambovita,5650
Dacia,Logan,2017,248000,Dambovita,5950
Dacia,Logan,2017,238000,Dambovita,6100
Dacia,Logan,2017,190000,Dambovita,6150
Dacia,Logan,2017,214000,Dambovita,6150
Dacia,Logan,2017,218000,Dambovita,6150
Dacia,Logan,2017,219000,Dambovita,6150
Dacia,Logan,2017,120500,Bucuresti,6599
Dacia,Logan,2017,167202,Bucuresti,7200
Dacia,Logan,2017,122000,Bucuresti,7299
Dacia,Logan,2017,111000,Ilfov,7550
Dacia,Logan,2017,139567,Bucuresti,7650
Dacia,Logan,2017,143245,Vrancea,7890
Dacia,Logan,2017,71359,Bucuresti,7900
Dacia,Logan,2017,73982,Gorj,7995
Dacia,Logan,2017,46014,Bucuresti,8249
Dacia,Logan,2017,68678,Bucuresti,8249
Dacia,Logan,2018,248500,Cluj,6400
Dacia,Logan,2018,70000,Bacau,6490
Dacia,Logan,2018,167000,Galati,6500
Dacia,Logan,2018,174000,Valcea,6900
Dacia,Logan,2018,172650,Bucuresti,6950
Dacia,Logan,2018,130980,Bucuresti,6990
Dacia,Logan,2018,213000,Ilfov,6999
Dacia,Logan,2018,86050,Brasov,7400
Dacia,Logan,2018,130000,Bucuresti,7489
Dacia,Logan,2018,12400,Bucuresti,7750
Dacia,Logan,2018,164000,Bucuresti,7750
Dacia,Logan,2018,160000,Arges,7800
Dacia,Logan,2018,60100,Brasov,7842
Dacia,Logan,2018,80360,Ilfov,7850
Dacia,Logan,2018,86834,Ilfov,7950
Dacia,Logan,2018,128500,Timis,7990
Dacia,Logan,2018,80400,Dolj,7999
Dacia,Logan,2018,158851,Arges,7999
Dacia,Logan,2018,110736,Ilfov,8250
Dacia,Logan,2018,46683,Bucuresti,8291
Dacia,Logan,2018,103317,Ilfov,8350
Dacia,Logan,2018,82796,Ilfov,8450
Dacia,Logan,2018,126660,Ilfov,8508
Dacia,Logan,2018,39343,Ilfov,8590
Dacia,Logan,2018,85845,Ilfov,8590
Dacia,Logan,2018,122043,Arad,8748
Dacia,Logan,2018,36000,Cluj,8790
Dacia,Logan,2018,72521,Ilfov,8790
Dacia,Logan,2018,90546,Ilfov,8989
Dacia,Logan,2018,61050,Bucuresti,8990
Dacia,Logan,2018,100000,Hunedoara,8996
Dacia,Logan,2018,178000,Dambovita,8999
Dacia,Logan,2018,41775,Iasi,9000
Dacia,Logan,2018,106278,Ilfov,9090
Dacia,Logan,2018,48095,Bucuresti,9249
Dacia,Logan,2018,46500,Valcea,9500
Dacia,Logan,2018,110975,Arges,9990
Dacia,Logan,2018,52003,Ilfov,10190
Dacia,Logan,2019,127848,Cluj,6850
Dacia,Logan,2019,145662,Arad,6990
Dacia,Logan,2019,164000,Timis,7190
Dacia,Logan,2019,212138,Arad,7449
Dacia,Logan,2019,153674,Ilfov,7489
Dacia,Logan,2019,216423,Arad,7735
Dacia,Logan,2019,134524,Ilfov,7790
Dacia,Logan,2019,116000,Valcea,7913
Dacia,Logan,2019,93000,Bucuresti,7950
Dacia,Logan,2019,113400,Arges,7950
Dacia,Logan,2019,100000,Bucuresti,7989
Dacia,Logan,2019,127053,Ilfov,7990
Dacia,Logan,2019,130441,Bucuresti,8449
Dacia,Logan,2019,96613,Ilfov,8489
Dacia,Logan,2019,108297,Bucuresti,8600
Dacia,Logan,2019,105000,Arges,8650
Dacia,Logan,2019,126183,Bucuresti,8700
Dacia,Logan,2019,113730,Bucuresti,8748
Dacia,Logan,2019,124067,Bucuresti,8748
Dacia,Logan,2019,59000,Bucuresti,8950
Dacia,Logan,2019,109864,Bucuresti,8950
Dacia,Logan,2019,120686,Bucuresti,9049
Dacia,Logan,2019,72000,Cluj,9190
Dacia,Logan,2019,71337,Prahova,9490
Dacia,Logan,2019,92173,Arad,9649
Dacia,Logan,2019,53211,Bucuresti,9698
Dacia,Logan,2019,66165,Ilfov,9790
Dacia,Logan,2019,29851,Ilfov,9890
Dacia,Logan,2019,80000,Bucuresti,9899
Dacia,Logan,2019,87500,Timis,9900
Dacia,Logan,2019,37660,Bucuresti,9990
Dacia,Logan,2019,132819,Bucuresti,10290
Dacia,Logan,2019,24939,Cluj,10699
Dacia,Logan,2020,90000,Arges,6000
Dacia,Logan,2020,180000,Bucuresti,7489
Dacia,Logan,2020,120000,Bucuresti,7790
Dacia,Logan,2020,117000,Bucuresti,8689
Dacia,Logan,2020,129000,Dambovita,8700
Dacia,Logan,2020,114402,Bucuresti,9249
Dacia,Logan,2020,89177,Ilfov,9690
Dacia,Logan,2020,78026,Ilfov,9990
Dacia,Logan,2020,119228,Bucuresti,10500
Dacia,Logan,2020,93000,Dolj,10700
Dacia,Logan,2021,112597,Bihor,10710
Dacia,Logan,2021,51025,Ilfov,10997
Dacia,Logan,2021,33059,Cluj,10999
Dacia,Logan,2021,35866,Alba,12600
Dacia,Logan,2021,36113,Bucuresti,12600
Dacia,Logan,2021,52230,Arges,12950
Dacia,Logan,2022,53000,Mures,11499
Dacia,Logan,2022,83315,Bucuresti,12389
Dacia,Logan,2022,10,Valcea,12800
Dacia,Logan,2022,20,Prahova,15899
Dacia,Logan,2023,18661,Ilfov,14950
Dacia,Logan,2023,7,Bucuresti,14990
Dacia,Logan,2023,9,Bucuresti,14990
Dacia,Logan,2023,5,Arges,15300
Dacia,Logan,2023,180,Buzau,15700
Dacia,Logan,2023,1,Ilfov,16500
Dacia,Logan Stepway,2018,138000,Sibiu,7890
Dacia,Logan Stepway,2018,157500,Iasi,10489
Dacia,Logan Stepway,2019,135438,Arges,9490
Dacia,Logan Stepway,2020,182000,Neamt,9500
Dacia,Logan Stepway,2020,138900,Prahova,9899
Dacia,Logan Stepway,2020,91200,Dolj,9900
Dacia,Logan Stepway,2020,86620,Constanta,12000
Dacia,Logan Van,2018,31000,Brasov,6999
Dacia,Pick-up,2003,130000,Hunedoara,3950
Dacia,Pick-up,2005,76000,Arges,799
Dacia,Pick-up,2009,194000,Giurgiu,4700
Dacia,Pick-up,2010,178000,Arges,4650
Dacia,Pick-up,2012,121000,Arges,6850
Dacia,Sandero,2008,132081,Dambovita,2600
Dacia,Sandero,2009,231000,Cluj,2300
Dacia,Sandero,2009,187240,Timis,2590
Dacia,Sandero,2009,152000,Dambovita,2600
Dacia,Sandero,2010,208520,Cluj,3290
Dacia,Sandero,2010,193000,Covasna,3299
Dacia,Sandero,2010,155000,Timis,4499
Dacia,Sandero,2011,152600,Arges,3490
Dacia,Sandero,2011,80000,Bucuresti,5290
Dacia,Sandero,2011,170000,Bacau,5490
Dacia,Sandero,2012,141780,Mures,3599
Dacia,Sandero,2013,190000,Maramures,4000
Dacia,Sandero,2013,170000,Bacau,4750
Dacia,Sandero,2013,154000,Harghita,4850
Dacia,Sandero,2014,158820,Prahova,5490
Dacia,Sandero,2016,98000,Arad,7600
Dacia,Sandero,2016,84300,Suceava,7990
Dacia,Sandero,2017,166000,Covasna,3999
Dacia,Sandero,2017,30000,Cluj,7390
Dacia,Sandero,2017,151000,Arges,7450
Dacia,Sandero,2017,67000,Timis,9999
Dacia,Sandero,2018,66000,Teleorman,6650
Dacia,Sandero,2018,117000,Bucuresti,8998
Dacia,Sandero,2018,34468,Satu Mare,10500
Dacia,Sandero,2019,491,Suceava,9950
Dacia,Sandero,2019,24259,Bihor,9990
Dacia,Sandero,2020,58573,Alba,7900
Dacia,Sandero,2020,60437,Ilfov,8690
Dacia,Sandero,2020,56700,Timis,8990
Dacia,Sandero,2020,17495,Ilfov,9490
Dacia,Sandero,2020,7568,Bucuresti,9749
Dacia,Sandero,2020,16797,Bucuresti,9749
Dacia,Sandero,2020,19723,Bucuresti,9749
Dacia,Sandero,2020,11229,Ilfov,9790
Dacia,Sandero,2020,7756,Ilfov,9890
Dacia,Sandero,2020,9672,Bucuresti,9949
Dacia,Sandero,2020,10672,Bucuresti,9999
Dacia,Sandero,2020,45600,Dolj,9999
Dacia,Sandero,2020,10000,Cluj,10589
Dacia,Sandero,2021,15000,Bucuresti,8925
Dacia,Sandero,2021,34000,Bucuresti,15113
Dacia,Sandero,2022,24000,Valcea,9700
Dacia,Sandero,2022,15000,Teleorman,11499
Dacia,Sandero Stepway,2011,161000,Arad,5750
Dacia,Sandero Stepway,2012,210900,Bucuresti,4490
Dacia,Sandero Stepway,2012,185000,Bihor,5490
Dacia,Sandero Stepway,2013,199000,Arges,5400
Dacia,Sandero Stepway,2013,192000,Timis,5999
Dacia,Sandero Stepway,2014,199487,Maramures,4990
Dacia,Sandero Stepway,2014,173000,Timis,5990
Dacia,Sandero Stepway,2015,199000,Cluj,5690
Dacia,Sandero Stepway,2015,165650,Maramures,6990
Dacia,Sandero Stepway,2016,169090,Cluj,6950
Dacia,Sandero Stepway,2017,110600,Hunedoara,8450
Dacia,Sandero Stepway,2017,98200,Arges,8890
Dacia,Sandero Stepway,2017,26100,Ilfov,10500
Dacia,Sandero Stepway,2018,176379,Arges,7800
Dacia,Sandero Stepway,2018,76300,Ilfov,9900
Dacia,Sandero Stepway,2019,91000,Covasna,3999
Dacia,Sandero Stepway,2019,26000,Maramures,7700
Dacia,Sandero Stepway,2019,60000,Iasi,8500
Dacia,Sandero Stepway,2019,59000,Harghita,8550
Dacia,Sandero Stepway,2019,60500,Arges,8990
Dacia,Sandero Stepway,2019,120966,Bucuresti,9500
Dacia,Sandero Stepway,2020,120000,Brasov,8900
Dacia,Sandero Stepway,2020,47000,Bihor,9490
Dacia,Sandero Stepway,2020,25000,Covasna,9500
Dacia,Sandero Stepway,2020,54000,Cluj,9500
Dacia,Sandero Stepway,2020,25000,Covasna,11000
Dacia,Sandero Stepway,2022,64531,Brasov,12600
Dacia,Sandero Stepway,2022,12,Bihor,18445
Dacia,Sandero Stepway,2023,10,Ilfov,17350
Dacia,Spring,2021,20000,Bihor,11500
Dacia,Spring,2021,48600,Iasi,12000
Dacia,Spring,2022,16017,Dolj,10990
Dacia,Spring,2022,8200,Iasi,11350
Dacia,Spring,2022,7400,Hunedoara,11500
Dacia,Spring,2022,20000,Bihor,11500
Dacia,Spring,2022,6453,Harghita,11860
Dacia,Spring,2022,13000,Caras-Severin,11900
Dacia,Spring,2022,32000,Bucuresti,12000
Dacia,Spring,2023,13925,Calarasi,11700
Dacia,Spring,2023,3800,Satu Mare,12499
Dacia,Spring,2023,10,Caras-Severin,12500
Dacia,Spring,2023,100,Maramures,12800
Dacia,Spring,2023,10000,Suceava,13000
Dacia,Spring,2023,4000,Bacau,14000
Dacia,Spring,2023,127,Vrancea,14990
Dacia,Spring,2023,226,Vrancea,14990
Daewoo,Nubira,2006,202612,Ilfov,1499
Daihatsu,Feroza,1993,84000,Timis,4950
Dodge,Challenger,2019,105654,Bucuresti,25900
Dodge,Challenger,2022,24,Timis,65000
Dodge,Journey,2010,154000,Cluj,2700
Dodge,Journey,2010,153000,Arad,5890
Dodge,RAM,2015,137311,Ilfov,29950
Dodge,RAM,2016,154500,Timis,18900
Dodge,RAM,2016,202052,Cluj,28000
Dodge,RAM,2020,10,Bucuresti,99127
Dodge,RAM,2022,10,Salaj,80000
Dodge,RAM,2022,10,Bucuresti,99960
Dodge,RAM,2023,15,Timis,97937
Dodge,RAM,2023,25,Timis,160504
Dodge,RAM,2023,24,Timis,165410
Ferrari,296 GTB,2022,13679,Mures,315350
Ferrari,488 GTB,2018,20693,Ilfov,259885
Ferrari,488 Spider,2018,22000,Ilfov,238999
Ferrari,812,2020,6016,Iasi,315000
Ferrari,F430,2008,81000,Alba,95000
Ferrari,F8,2022,6414,Iasi,360570
Ferrari,Purosangue,2023,10,Bucuresti,918680
Ferrari,Roma,2021,18209,Ilfov,228956
Ferrari,Roma,2021,3500,Ilfov,245900
Ferrari,Roma,2022,12584,Bucuresti,261800
Ferrari,Roma,2023,4999,Bucuresti,249900
Ferrari,SF90 Stradale,2022,618,Bucuresti,499000
Fiat,500,2008,162000,Arad,2900
Fiat,500,2008,193000,Bucuresti,4399
Fiat,500,2008,97000,Bucuresti,4999
Fiat,500,2009,195521,Mures,4800
Fiat,500,2010,84000,Sibiu,5795
Fiat,500,2015,58413,Ilfov,7999
Fiat,500,2016,147000,Arges,15500
Fiat,500,2018,55679,Bucuresti,12890
Fiat,500,2018,12500,Timis,13899
Fiat,500,2019,50000,Valcea,9500
Fiat,500,2019,46950,Bacau,12825
Fiat,500,2020,6350,Bacau,12900
Fiat,500,2022,5,Galati,14111
Fiat,500,2022,825,Bucuresti,20468
Fiat,500,2022,5,Galati,21833
Fiat,500,2022,15340,Bucuresti,24980
Fiat,500,2022,7500,Ilfov,29999
Fiat,500,2022,2048,Bihor,33915
