Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro,ClientID,LicensePlateNumber,VIN
Dacia,Logan,2021,112597,Bihor,10710,NXERSZHG,BH 606 LBP,UUBBZ9O9R22T1G6RX
Dacia,Logan,2021,51025,Ilfov,10997,SXMXBBGR,IF 261 NIW,UUBBCLTM9JP495EX0
Dacia,Logan,2021,33059,Cluj,10999,WWIGBOJJ,CJ 727 MHM,UUBB9K0VTISFHGICX
Dacia,Logan,2021,35866,Alba,12600,FALKEKJS,AB 679 DHR,UUBBX4YPHHEDBNES8
Dacia,Logan,2021,36113,Bucuresti,12600,XUKQSJYM,B 458 SFR,UUBBEUC3RH7E4GI8X
Dacia,Logan,2021,52230,Arges,12950,QEAIKRSV,AG 749 WFM,UUBB75F3RRNXTAN08
Dacia,Logan,2022,53000,Mures,11499,AMEPZJJN,MS 768 EZT,UUBC83JFI7ON2PD52
Dacia,Logan,2022,83315,Bucuresti,12389,WQYBKQVX,B 149 BFD,UUBCRZHXPSN0JIBA1
Dacia,Logan,2022,10,Valcea,12800,XZYXZOHG,VL 613 ZJJ,UUBCQPT78OFICLIE9
Dacia,Logan,2022,20,Prahova,15899,GTPPACZI,PH 213 NVI,UUBCR2ADLG2I4NW84
Dacia,Logan,2023,18661,Ilfov,14950,CBJSSOFK,IF 174 IRH,UUBD0S7YZTCQP46U4
Dacia,Logan,2023,7,Bucuresti,14990,HEBCBDNR,B 514 FVT,UUBDWOEDH65RS4129
Dacia,Logan,2023,9,Bucuresti,14990,QKUMUTTY,B 345 XAA,UUBDDUOH8T7QLMDN4
Dacia,Logan,2023,5,Arges,15300,VTEYAZYV,AG 546 GZX,UUBDFIF8PK9SN10Z3
Dacia,Logan,2023,180,Buzau,15700,DSYUPPDZ,BZ 867 ZNP,UUBD3SWP7J8MDDNIX
Dacia,Logan,2023,1,Ilfov,16500,ACRFFZRU,IF 223 ZYC,UUBDB7VKDUEJ39H43
Dacia,Logan Stepway,2018,138000,Sibiu,7890,ZWPKBJQH,SB 165 QBR,UUBWEJ6HXMNIEI4N5
Dacia,Logan Stepway,2018,157500,Iasi,10489,PEIEACCO,IS 725 APR,UUBW3H23GSZITUSX0
Dacia,Logan Stepway,2019,135438,Arges,9490,RNQPYRWG,AG 163 FWQ,UUBXQ8PJGDIAAWXC1
Dacia,Logan Stepway,2020,182000,Neamt,9500,MHKQTQJT,NT 156 GOE,UUBAIGOE4V13N37H6
Dacia,Logan Stepway,2020,138900,Prahova,9899,NCGNNGDK,PH 449 SQC,UUBAIN7IYD8X1MH3X
Dacia,Logan Stepway,2020,91200,Dolj,9900,ZCUCDOJT,DJ 973 IQD,UUBAOKXYEJGW381P0
Dacia,Logan Stepway,2020,86620,Constanta,12000,FSGLCNMI,CT 840 JVZ,UUBAT4QV1DSI7Q1XX
Dacia,Logan Van,2018,31000,Brasov,6999,YGPHDQFO,BV 552 NWD,UUBWT1J6PM1ZHRSF6
Dacia,Pick-up,2003,130000,Hunedoara,3950,DPMLQNXL,HD 377 BON,UUBDJNJS2P8T9Y2S4
Dacia,Pick-up,2005,76000,Arges,799,QNPZXWPV,AG 118 IFC,UUBFRFKUZZIROK5C4
Dacia,Pick-up,2009,194000,Giurgiu,4700,BAAXYAEC,GR 538 ZZF,UUBKMPI2YTFKIFBT8
Dacia,Pick-up,2010,178000,Arges,4650,TVHIVWTE,AG 440 LPX,UUBLQ7BGB6TV57T42
Dacia,Pick-up,2012,121000,Arges,6850,AIBNZLMA,AG 491 HMR,UUBN2DM7PUI70RYF9
Dacia,Sandero,2008,132081,Dambovita,2600,PKCIBYPU,DB 392 VPO,UUBJZBH9KRIUUP440
Dacia,Sandero,2009,231000,Cluj,2300,NJRAUJZQ,CJ 615 LKZ,UUBKCJ6OMZQ2ITOH1
Dacia,Sandero,2009,187240,Timis,2590,FXIHMDEG,TM 642 UEE,UUBKM3BXOGMYKRGK1
Dacia,Sandero,2009,152000,Dambovita,2600,WGKWXDAD,DB 855 BHE,UUBKZG6ER74WVT7U7
Dacia,Sandero,2010,208520,Cluj,3290,GCQFPCNC,CJ 804 XCT,UUBLYAOYTL4XJMJC6
Dacia,Sandero,2010,193000,Covasna,3299,NCPSNLBX,CV 287 YBT,UUBL9P17SBDSR31E3
Dacia,Sandero,2010,155000,Timis,4499,BQTYZXMX,TM 237 WLX,UUBLQXA7QFQJ13ZH9
Dacia,Sandero,2011,152600,Arges,3490,IKMINYIH,AG 178 ZAB,UUBMLGMQYYFILSVZ0
Dacia,Sandero,2011,80000,Bucuresti,5290,SYMGMFUE,B 785 JNZ,UUBMQ41TT2II4BIX5
Dacia,Sandero,2011,170000,Bacau,5490,QPSAYHHF,BC 120 MML,UUBMXLFP4NKX1KCL8
Dacia,Sandero,2012,141780,Mures,3599,INCPHYKF,MS 160 SKW,UUBNMQLJM3O2ZQZHX
Dacia,Sandero,2013,190000,Maramures,4000,VCIUTXDX,MM 528 XNG,UUBPCH2979C5ZCU37
Dacia,Sandero,2013,170000,Bacau,4750,IDOAUZWE,BC 951 DZK,UUBPGBKOIJHIE1C58
Dacia,Sandero,2013,154000,Harghita,4850,DYQBOARJ,HR 287 VTA,UUBP29ZTFVB87GW28
Dacia,Sandero,2014,158820,Prahova,5490,RYDFFMNX,PH 394 LXJ,UUBREYJEKC5YBP8H4
Dacia,Sandero,2016,98000,Arad,7600,HTHAZSJJ,AR 131 NMA,UUBTRCQ2FH9F6NRZ0
Dacia,Sandero,2016,84300,Suceava,7990,NESTVPDE,SV 163 ICM,UUBTDKKTBENPJ2MZ1
Dacia,Sandero,2017,166000,Covasna,3999,IXDMYVTG,CV 321 YKU,UUBVDDGDTBQ1Q9EL5
Dacia,Sandero,2017,30000,Cluj,7390,VTCMNQNV,CJ 588 KNS,UUBV2I8RNSZVMDJE4
Dacia,Sandero,2017,151000,Arges,7450,TCUGQZCQ,AG 539 XWP,UUBVZ07JCJKR4H413
Dacia,Sandero,2017,67000,Timis,9999,TDJYQXDR,TM 259 LVF,UUBVBYLFP00NRBBS6
Dacia,Sandero,2018,66000,Teleorman,6650,NBZWIRLH,TL 980 MHU,UUBWS24X6C3SQCM81
Dacia,Sandero,2018,117000,Bucuresti,8998,VGSSGUFK,B 519 KMR,UUBWO3EBBHG15J6W8
Dacia,Sandero,2018,34468,Satu Mare,10500,LPNGDBTO,SM 979 NXA,UUBWN5OWJWBV4GA86
Dacia,Sandero,2019,491,Suceava,9950,WTBMUJIJ,SV 206 XAL,UUBX1CY8FKCI7NXI3
Dacia,Sandero,2019,24259,Bihor,9990,RZHSBXQM,BH 716 KOO,UUBXX3N3AFXGQT4B8
Dacia,Sandero,2020,58573,Alba,7900,LSYHKFQB,AB 683 BPC,UUBANG5CM0ZHR17J5
Dacia,Sandero,2020,60437,Ilfov,8690,KWANXJDX,IF 720 JEW,UUBA7U33XPDEIE736
Dacia,Sandero,2020,56700,Timis,8990,CMBMDQVZ,TM 677 MVS,UUBANWXZS914B7W16
Dacia,Sandero,2020,17495,Ilfov,9490,YJVHFUER,IF 621 UNH,UUBAILW7GCNPVJVH8
Dacia,Sandero,2020,7568,Bucuresti,9749,IYQAVSXX,B 093 DOY,UUBAL6TO32Z9LNRN7
Dacia,Sandero,2020,16797,Bucuresti,9749,CNQIQZAA,B 909 YVO,UUBA4657IE6RML8T8
Dacia,Sandero,2020,19723,Bucuresti,9749,EDKXJQCI,B 159 WFT,UUBA1N2TSRNBGF001
Dacia,Sandero,2020,11229,Ilfov,9790,YXVXGAGB,IF 196 NTK,UUBAJWN0R39BZ3UF4
Dacia,Sandero,2020,7756,Ilfov,9890,HETTUGCO,IF 459 KVX,UUBAH6X815U3206E5
Dacia,Sandero,2020,9672,Bucuresti,9949,GGVLQMOM,B 648 KTR,UUBASULJKGMYSC874
Dacia,Sandero,2020,10672,Bucuresti,9999,PBXFCGXI,B 657 NQG,UUBARZK03O620C9Z5
Dacia,Sandero,2020,45600,Dolj,9999,UNHNXVOZ,DJ 174 TRJ,UUBAIJLTKE2W1W9J8
Dacia,Sandero,2020,10000,Cluj,10589,CAQYYDRK,CJ 259 ADY,UUBAIEU6YAFANXVB6
Dacia,Sandero,2021,15000,Bucuresti,8925,IVTQAGRD,B 486 ZRY,UUBBMTOAQ4REK0OI6
Dacia,Sandero,2021,34000,Bucuresti,15113,RUBDWLQE,B 526 PBG,UUBB7TRTBIFPL6251
Dacia,Sandero,2022,24000,Valcea,9700,JYMUIQKV,VL 165 OLD,UUBCIYAOYJS6PCJI5
Dacia,Sandero,2022,15000,Teleorman,11499,NJWPCXSK,TL 345 JNR,UUBC6VSU31WONBGG0
Dacia,Sandero Stepway,2011,161000,Arad,5750,ICHZBRAQ,AR 921 YHT,UUBMW47INPYMWQNH1
Dacia,Sandero Stepway,2012,210900,Bucuresti,4490,GUPTWPIL,B 265 ANC,UUBN55B986HZOYOK7
Dacia,Sandero Stepway,2012,185000,Bihor,5490,DXSNDLVJ,BH 258 PAM,UUBN647MMTB6XSW65
Dacia,Sandero Stepway,2013,199000,Arges,5400,SVAYSHDR,AG 514 PMY,UUBPR99RNB5VO717X
Dacia,Sandero Stepway,2013,192000,Timis,5999,PJGOCWBP,TM 982 GIW,UUBP8BLPPSVGOPWB5
Dacia,Sandero Stepway,2014,199487,Maramures,4990,MWCZINVO,MM 182 AVA,UUBRC4WK1GIC4G62X
Dacia,Sandero Stepway,2014,173000,Timis,5990,ROBWXLTL,TM 736 WKV,UUBR1LE1RV6GBGR8X
Dacia,Sandero Stepway,2015,199000,Cluj,5690,TCKOWRNJ,CJ 962 SON,UUBSX7KGDY156FR78
Dacia,Sandero Stepway,2015,165650,Maramures,6990,TAQATQCX,MM 059 CNV,UUBS7Y0N85OF6UXQ1
Dacia,Sandero Stepway,2016,169090,Cluj,6950,USZOLGXA,CJ 899 CTL,UUBTF2PRSCD815W00
Dacia,Sandero Stepway,2017,110600,Hunedoara,8450,KOGCELKY,HD 857 XIH,UUBVQTYGO90D0OT30
Dacia,Sandero Stepway,2017,98200,Arges,8890,SXYTTMDA,AG 907 CLB,UUBV4Z88DUT74Y954
Dacia,Sandero Stepway,2017,26100,Ilfov,10500,XPIBNBVX,IF 142 DJQ,UUBVJT0DF2WBFX6I6
Dacia,Sandero Stepway,2018,176379,Arges,7800,SUYRXOGD,AG 752 GRA,UUBWKCPTNJNRZ70C5
Dacia,Sandero Stepway,2018,76300,Ilfov,9900,GUIDYHLG,IF 278 PHF,UUBWFT9AMOF4CWMP0
Dacia,Sandero Stepway,2019,91000,Covasna,3999,BABQKMWB,CV 750 SGN,UUBXTHU0M1OE6IB00
Dacia,Sandero Stepway,2019,26000,Maramures,7700,JCRPWJSZ,MM 457 JWQ,UUBXF115F4DMN54Y4
Dacia,Sandero Stepway,2019,60000,Iasi,8500,RJJZDOIA,IS 874 ICY,UUBXAPEE3N907S2M4
Dacia,Sandero Stepway,2019,59000,Harghita,8550,WKBXITRE,HR 371 AKA,UUBXO7YWC7C3GHAT3
Dacia,Sandero Stepway,2019,60500,Arges,8990,HIVHOFVF,AG 852 IOM,UUBXTCE28WCI4I343
Dacia,Sandero Stepway,2019,120966,Bucuresti,9500,XJUFAMUH,B 227 KZO,UUBX9HZ1KKCRB7CT1
Dacia,Sandero Stepway,2020,120000,Brasov,8900,FPOQQIZV,BV 304 IMY,UUBASJKQ5PJ5B6C50
Dacia,Sandero Stepway,2020,47000,Bihor,9490,OGQLXTPZ,BH 067 UIK,UUBAWSGGKCZW89YZ5
Dacia,Sandero Stepway,2020,25000,Covasna,9500,CLJGBGCZ,CV 630 XIV,UUBALNBKW8FXMVUMX
Dacia,Sandero Stepway,2020,54000,Cluj,9500,UIDKDTTT,CJ 825 BJO,UUBA3EQOGBOWZZGJ4
Dacia,Sandero Stepway,2020,25000,Covasna,11000,IJYFDGJW,CV 422 JDR,UUBAPT0Y347XL3VP0
Dacia,Sandero Stepway,2022,64531,Brasov,12600,UHJZVOJZ,BV 189 NXK,UUBCXJHZ7W1NDEY83
Dacia,Sandero Stepway,2022,12,Bihor,18445,JTRKLUWK,BH 598 LRK,UUBC39F3E7Q30HN68
Dacia,Sandero Stepway,2023,10,Ilfov,17350,WFWQKMSD,IF 258 EDY,UUBDWVW9E9ZAUSS16
Dacia,Spring,2021,20000,Bihor,11500,KSTQSFZD,BH 727 GFW,UUBBJEKZGWCW7IJH2
Dacia,Spring,2021,48600,Iasi,12000,UIMSADDQ,IS 972 XHM,UUBB2NEIIYAE665X0
Dacia,Spring,2022,16017,Dolj,10990,CJORNFVA,DJ 854 CXG,UUBCXZ2QUOM9HEOQX
Dacia,Spring,2022,8200,Iasi,11350,RMHLZPKR,IS 554 ZUL,UUBC3J6D1KBUNZ783
Dacia,Spring,2022,7400,Hunedoara,11500,WOOSQLXR,HD 678 JLF,UUBC5E9GA2SA6M8W0
Dacia,Spring,2022,20000,Bihor,11500,PYMKKPNC,BH 463 RTC,UUBCGBSK2NE3YDH73
Dacia,Spring,2022,6453,Harghita,11860,EFIVKMUH,HR 045 QGH,UUBC3BMHWL5D17160
Dacia,Spring,2022,13000,Caras-Severin,11900,NAASMEMS,CS 515 IUD,UUBC8N5N0F9PIPWL5
Dacia,Spring,2022,32000,Bucuresti,12000,YJHEFRCD,B 024 HXK,UUBCAEEPC59FP50L9
Dacia,Spring,2023,13925,Calarasi,11700,AVUHPDPD,CL 470 RPN,UUBDQGT5YO55OZRO1
Dacia,Spring,2023,3800,Satu Mare,12499,CXWAURZL,SM 486 ZLH,UUBDSI8H2MDXWSR90
Dacia,Spring,2023,10,Caras-Severin,12500,XXYJWWOF,CS 630 HKF,UUBDQYG9R47YUM3C6
Dacia,Spring,2023,100,Maramures,12800,PVFWEAXT,MM 432 PJB,UUBDX8D6MKS40RN95
Dacia,Spring,2023,10000,Suceava,13000,KUGIXCGC,SV 458 JBJ,UUBD7HHFJFIYZK883
Dacia,Spring,2023,4000,Bacau,14000,HGNDVRUZ,BC 637 CST,UUBDWFNIQFX9HEMS4
Dacia,Spring,2023,127,Vrancea,14990,HKFUVHLJ,VN 670 WZM,UUBDL7GXZSLLOIGY3
Dacia,Spring,2023,226,Vrancea,14990,SLAGURLK,VN 436 XAO,UUBD6OI64MJJTAT67
Daewoo,Nubira,2006,202612,Ilfov,1499,EBFTYJWY,IF 363 FJO,KLGI9K332SR03AV0
Daihatsu,Feroza,1993,84000,Timis,4950,PUOXLUAY,TM 226 JJD,JDAPPFMS2OK3GV1C2
Dodge,Challenger,2019,105654,Bucuresti,25900,HLZWKKNR,B 169 QCP,1B3XH2L82WD0JCR01
Dodge,Challenger,2022,24,Timis,65000,KBMVYHRY,TM 634 USV,1B3C1R4KA7VIMK7NX
Dodge,Journey,2010,154000,Cluj,2700,QDGQOSJC,CJ 533 GJH,1B3LHPLTAHMMMZN56
Dodge,Journey,2010,153000,Arad,5890,EUQDDDJQ,AR 196 QBQ,1B3LRQA7LT0D9DE76
Dodge,RAM,2015,137311,Ilfov,29950,OKUBILJP,IF 287 LPB,1B3SWL0CF40DCWST0
Dodge,RAM,2016,154500,Timis,18900,EXUJYFSH,TM 029 AVP,1B3TS8SJKF4BI4682
Dodge,RAM,2016,202052,Cluj,28000,PMTQZZSV,CJ 624 CYT,1B3TG3FG3PBEZVHZ8
Dodge,RAM,2020,10,Bucuresti,99127,YYSVSICG,B 140 JDW,1B3A4TRRUQJAI9VD8
Dodge,RAM,2022,10,Salaj,80000,CDXMNSOA,SJ 837 RHO,1B3CPEGCF5QD286A4
Dodge,RAM,2022,10,Bucuresti,99960,UUSLTQJN,B 463 BUR,1B3C7E2XC6YJXO677
Dodge,RAM,2023,15,Timis,97937,AMHIADQA,TM 192 XJS,1B3DMIUZM065TQJA5
Dodge,RAM,2023,25,Timis,160504,EHVZGSUT,TM 231 QIU,1B3DTQC84O76558N0
Dodge,RAM,2023,24,Timis,165410,QKWEEIYP,TM 774 XKP,1B3DBQWL6XE8B0DE7
Ferrari,296 GTB,2022,13679,Mures,315350,ILQRQLRG,MS 083 OUR,ZDFCT3VMB4P7ZQY23
Ferrari,488 GTB,2018,20693,Ilfov,259885,INKPITTH,IF 571 DEE,ZDFW1SI6WJHIN2SE7
Ferrari,488 Spider,2018,22000,Ilfov,238999,WFJUHCHF,IF 191 GRW,ZDFWARABM7KTF1IF3
Ferrari,812,2020,6016,Iasi,315000,FNEKLMPA,IS 369 YBX,ZDFACWJ3JJ4B40IC8
Ferrari,F430,2008,81000,Alba,95000,VBYBYTEI,AB 200 LSP,ZDFJUE12VJ8IYYGSX
Ferrari,F8,2022,6414,Iasi,360570,QRTDJQVV,IS 390 PCP,ZDFCUQ6T8ZLUSW285
Ferrari,Purosangue,2023,10,Bucuresti,918680,XNAIGUGC,B 530 YHD,ZDFD7AB6IPTO5WEJ1
Ferrari,Roma,2021,18209,Ilfov,228956,GHJMJNLP,IF 720 ZOF,ZDFB96I2842HT3ZO2
Ferrari,Roma,2021,3500,Ilfov,245900,LVXUXTVJ,IF 793 GRB,ZDFBQ067AZ4GX38J6
Ferrari,Roma,2022,12584,Bucuresti,261800,TYGAUMZP,B 735 VRA,ZDFC2EZZUX8JLWG23
Ferrari,Roma,2023,4999,Bucuresti,249900,ISUEGYRK,B 347 HKH,ZDFDEHYMH7ZP8F5G9
Ferrari,SF90 Stradale,2022,618,Bucuresti,499000,ZAFAPIJD,B 555 BML,ZDFC5HG256W5NUB20
Fiat,500,2008,162000,Arad,2900,IFRIQINC,AR 577 DYN,ZFAJ1JE0BFXEKMZP2
Fiat,500,2008,193000,Bucuresti,4399,DICLGMSS,B 330 CMH,ZFAJPKIGWWWJDDTT9
Fiat,500,2008,97000,Bucuresti,4999,NZKBOLLV,B 114 LAW,ZFAJHU4EZ2XQDT300
Fiat,500,2009,195521,Mures,4800,NMEHVCYW,MS 799 VKU,ZFAKX9RU7ONI3SEE5
Fiat,500,2010,84000,Sibiu,5795,IXMWJRCX,SB 272 XLP,ZFALLTOPMIXVS7TO0
Fiat,500,2015,58413,Ilfov,7999,CHLELBAA,IF 947 OZS,ZFASQWN290YNZ1QGX
Fiat,500,2016,147000,Arges,15500,VHQNBQEB,AG 089 TAJ,ZFATQ05CEQF1PSJ49
Fiat,500,2018,55679,Bucuresti,12890,DHBQHOXE,B 649 QTU,ZFAWPJK5ARDOO8FS5
Fiat,500,2018,12500,Timis,13899,BXOFPTGQ,TM 032 SMN,ZFAWDSJ0W5RIUEY98
Fiat,500,2019,50000,Valcea,9500,IIXMIURF,VL 658 KPI,ZFAX9O3SBJ7ZFC4L7
Fiat,500,2019,46950,Bacau,12825,CPROOBNV,BC 712 PWT,ZFAXUT75H9Q5KDYY2
Fiat,500,2020,6350,Bacau,12900,CJQPVXUK,BC 931 CVK,ZFAABWI8GNTZDBUS9
Fiat,500,2022,5,Galati,14111,YNTMXSGJ,GL 776 CMC,ZFACOEDW83ZVPF6H7
Fiat,500,2022,825,Bucuresti,20468,QHJIBVTS,B 283 VNR,ZFAC1IE2HPZ9KJDS6
Fiat,500,2022,5,Galati,21833,NJCYJIAC,GL 297 HMB,ZFAC4TDWKTS1BBON4
Fiat,500,2022,15340,Bucuresti,24980,POCEZTAP,B 296 FDK,ZFACASJ1ZKG886VN4
Fiat,500,2022,7500,Ilfov,29999,YLZPMBWF,IF 065 KMY,ZFACYVMHXQV4YA5J1
Fiat,500,2022,2048,Bihor,33915,FQCSLDDQ,BH 123 FEL,ZFACLSW17Q98GITQ7
Fiat,500,2022,11,Timis,39297,JSTLMJGC,TM 559 XBD,ZFACM0KL8TXWT1K13
Fiat,500,2023,1,Constanta,15619,WJRRWPKK,CT 695 FMN,ZFADV9B4U1VT180I4
Fiat,500L,2013,122120,Timis,6290,CVZIQOYF,TM 308 WOK,ZFAP9HOM1UJAHKPP3
Fiat,500L,2014,189000,Cluj,6100,YQBHQNXK,CJ 945 BSO,ZFARSRNFRGO20TAD9
Fiat,500L,2017,60000,Arges,9990,VNIRPFTT,AG 962 DZI,ZFAV1CEXZ8PF8K935
Fiat,500X,2017,138000,Brasov,13500,CJWYFXAY,BV 792 FNL,ZFAVQU1460CQWCTY9
Fiat,Bravo,2008,290283,Timis,3999,WXGVCVVQ,TM 617 DLN,ZFAJOOL2JC8RJ02B7
Fiat,Coupe,1997,171000,Cluj,6500,FKMLWGRP,CJ 822 EOK,ZFAVOPGWTRMXFOHN2
Fiat,Doblo,2006,200000,Mures,3200,VYXIAIST,MS 962 PPK,ZFAGVVIV070CGR971
Fiat,Doblo,2009,220000,Bucuresti,4990,WZUHGDTU,B 470 ZIR,ZFAK2FCFGWVXS08H4
Fiat,Doblo,2011,227000,Cluj,3499,REZZOIYS,CJ 037 DOU,ZFAMZ3P76VKG26661
Fiat,Doblo,2011,163000,Brasov,3900,IPWCNPNI,BV 227 DQE,ZFAMYXG4V26NKSG84
Fiat,Doblo,2013,155000,Timis,6690,AEYETQCP,TM 355 KLZ,ZFAPYCAEQFYCBB8TX
Fiat,Doblo,2014,72000,Cluj,4499,LALKVQSM,CJ 250 XTO,ZFARTPT0RKMJYASB9
Fiat,Doblo,2015,67875,Botosani,7500,XOGPRMED,BT 913 BJT,ZFAS419X93WR3PLUX
Fiat,Doblo,2017,111111,Cluj,9500,QCFINMFW,CJ 757 ZDT,ZFAV7ZEBMLPR6D4F4
Fiat,Doblo,2018,158000,Timis,8700,SMPWJQVS,TM 844 OCJ,ZFAWQVO1H28XDRGX7
Fiat,Doblo,2022,13,Timis,21455,LQMYDMUA,TM 687 CEA,ZFAC9A4FINPKOIJC4
Fiat,Ducato,2000,214757,Timis,1350,CNJFDVCQ,TM 952 CPV,ZFAAQV4Q5K1BXZOP3
Fiat,Ducato,2013,510466,Bucuresti,5989,EOBHTLJF,B 824 FUT,ZFAPF4EPO73CGAKH7
Fiat,Ducato,2015,230000,Bucuresti,31990,FEDVFDES,B 967 APB,ZFAS16EJ7BBJIT6J4
Fiat,Ducato,2017,40288,Bucuresti,17490,XIVUOEHC,B 618 MGD,ZFAVQIJYLY8N4L7P6
Fiat,Ducato,2018,665615,Vrancea,12300,FNDEEVZY,VN 571 CVE,ZFAWNPLTDJGXAFPH0
Fiat,Ducato,2023,5,Brasov,59488,CAYPCRUN,BV 019 DTH,ZFADNLO8ZRHFEGZI4
Fiat,Fiorino,2014,124750,Timis,4799,CVYCLMKH,TM 723 WUN,ZFARG7386QE14HZ13
Fiat,Fiorino,2014,181725,Bucuresti,5300,QQWYWXQX,B 806 XRY,ZFARP8OY8CCVZ9FB9
Fiat,Freemont,2013,252000,Bacau,8990,QBFFAAZP,BC 649 CRL,ZFAPUYXFXSWAG0EQ2
Fiat,Freemont,2014,124000,Sibiu,7650,VVAEHEYF,SB 487 VOT,ZFARO4TAOY0RD4WX7
Fiat,Freemont,2014,226016,Mures,9384,PMGJUCNK,MS 893 SOW,ZFARSMIQVHOVYQRP6
Fiat,Grande Punto,2006,212380,Arges,2190,WGVTAZWB,AG 254 CFG,ZFAGSAESMZ9G1YDDX
Fiat,Grande Punto,2007,92000,Prahova,2800,WUXAXFJZ,PH 261 AAY,ZFAHT931L1P7WUR60
Fiat,Grande Punto,2007,200000,Mures,4200,FYRUFMYI,MS 011 YDK,ZFAHC5FF9BUG7Q3X4
Fiat,Grande Punto,2012,124000,Arad,3650,KKLTKDSM,AR 908 WND,ZFAN8FQFUPMBBO5N4
Fiat,Linea,2010,121000,Bacau,2499,DAMVEJIQ,BC 369 WRM,ZFALR5C25HDWCCMV4
Fiat,Linea,2010,210628,Brasov,2500,GSDGOOGZ,BV 731 NDD,ZFALSO6Z9NC38RXG6
Fiat,Panda,2006,99000,Mures,3500,UWKGLLKS,MS 655 MRQ,ZFAG52MRHJJLT1TS6
Fiat,Panda,2013,138000,Mures,5490,RGTAGZNF,MS 551 XHH,ZFAP1GGIOKP89TIJ4
Fiat,Panda,2013,120353,Ilfov,5950,WCKWPKMI,IF 539 WTH,ZFAPHFUJGF879ETI1
Fiat,Punto,2009,120000,Dambovita,3565,JSGIHSUI,DB 861 JKZ,ZFAKPV37YOMR2EFS9
Fiat,Punto,2011,193169,Arges,3900,HFZBIDSF,AG 214 CQI,ZFAMZCW96X2AT1BX7
Fiat,Punto,2011,125000,Timis,5200,VMAOJMWE,TM 466 WIJ,ZFAMZXLJVW0IDPSM7
Fiat,Punto,2012,215000,Constanta,3900,IWSUYDUQ,CT 722 RNZ,ZFANUQME5L64IXPY8
Fiat,Qubo,2012,195900,Timis,5150,YKUAONFK,TM 306 EUX,ZFANE75Z9UE7WWYJ9
Fiat,Qubo,2015,290000,Iasi,5400,IIIYZHGO,IS 770 UWT,ZFASU95BHZEEP093X
Fiat,Scudo,2015,129463,Cluj,17848,HJVWWUPC,CJ 036 WAW,ZFAS5OURJUH6Y0TR0
Fiat,Talento,2021,35526,Dolj,23450,AETPOUZJ,DJ 243 LDU,ZFAB4PY8IW5H8IJJ3
Fiat,Tipo,2016,130000,Bucuresti,8990,LZGVVHIV,B 979 BBP,ZFAT2AIOWUONHWTS3
Fiat,Tipo,2016,132741,Prahova,9200,ZLJEPQNL,PH 699 ARO,ZFATV5OK5KY3K5WR8
Fiat,Tipo,2017,184500,Ilfov,6190,GPYAHLMT,IF 424 AFR,ZFAVXJ38KUVATZD5X
Fiat,Tipo,2017,205749,Ilfov,6199,ZGZOADDY,IF 113 PHK,ZFAV6N5X8GT33FR74
Fiat,Tipo,2017,176500,Prahova,6448,APTVFKKV,PH 115 JPY,ZFAV3AC0V76V963P0
Fiat,Tipo,2017,173200,Prahova,6490,LZGJXSCD,PH 192 LFB,ZFAVOP6OFKOF1IGVX
Fiat,Tipo,2017,130000,Bucuresti,7500,FLPMVFZB,B 378 LYF,ZFAVVEX20T3YM6IO1
Fiat,Tipo,2017,47704,Harghita,8500,WLSIJIES,HR 391 OJE,ZFAVBH4UZHUQ2UJT5
Fiat,Tipo,2017,38155,Bucuresti,14990,BETPPUPK,B 129 NTV,ZFAVG1E5TTZ67NLT3
Fiat,Tipo,2018,77151,Ilfov,7750,QGAOJYJL,IF 942 ZZO,ZFAWNQNM5HJOOHHH7
Fiat,Tipo,2018,100000,Bucuresti,7989,UWZPZOSJ,B 709 PEE,ZFAW5OV8S997O2NH6
Fiat,Tipo,2018,67853,Sibiu,8330,PINMFHOX,SB 506 ZGK,ZFAWP25L5XXA6J4U6
Fiat,Tipo,2018,90911,Bucuresti,8990,NLZLMSDN,B 191 WWM,ZFAW6EIHXHLUVYUI3
Fiat,Tipo,2018,144975,Satu Mare,8999,HOVSRIYE,SM 046 NVK,ZFAWKIAO8O98RQRE3
Fiat,Tipo,2018,58600,Iasi,9750,OGOVXDZA,IS 900 JJZ,ZFAW7HAL24HQQ6AK3
Fiat,Tipo,2019,111303,Bucuresti,12749,FARVPQJA,B 859 GCY,ZFAX631XSHXV5BV12
Fiat,Tipo,2020,1,Bistrita-Nasaud,18354,DJFJJCBY,BN 323 GAO,ZFAAPPBCI0ZJLCI1X
Fiat,Tipo,2021,69313,Maramures,10500,RBTGYKSW,MM 833 EJT,ZFAB7UF7SZRPHOFN9
Ford,B-Max,2015,147000,Brasov,6590,QHHHMYYR,BV 241 HGE,1FBSLOQYTY6VW1BG3
Ford,C-Max,2004,240000,Prahova,1700,JOOYNTEG,PH 822 JZW,1FBEGMSRM5PU6QGA1
Ford,C-Max,2008,261000,Gorj,2200,EUYXWUCV,GJ 802 SHD,1FBJWYT1RXWXRC1F8
Ford,C-Max,2009,226800,Brasov,2700,EJRDBLTZ,BV 133 MLL,1FBKRM1PUTY3WLP65
Ford,C-Max,2009,307400,Constanta,3400,DVCIIPGO,CT 927 PTN,1FBKH2O813BRYKTP6
Ford,C-Max,2010,218465,Mures,3990,EKIQYJAU,MS 974 WJS,1FBL8ENGLRJ1H5157
